dish_id,calories,weight,protein,fat,carbs,img_path
dish_1562788732,57.292805,52.0,6.662716,2.814716,7.842129,imagery/realsense_overhead/dish_1562788732/rgb.png
dish_1559059992,71.440002,94.0,0.0,16.92,0.94,imagery/realsense_overhead/dish_1559059992/rgb.png
dish_1558122583,46.969997,61.0,0.061,10.37,1.22,imagery/realsense_overhead/dish_1558122583/rgb.png
dish_1559245697,163.716354,289.0,2.007221,36.953289,3.405009,imagery/realsense_overhead/dish_1559245697/rgb.png
dish_1560961261,192.519989,218.0,11.830999,10.294001,12.031,imagery/realsense_overhead/dish_1560961261/rgb.png
dish_1558548666,97.5,75.0,0.225,21.0,2.025,imagery/realsense_overhead/dish_1558548666/rgb.png
dish_1562085185,550.51001,227.0,39.369999,28.83,21.147999,imagery/realsense_overhead/dish_1562085185/rgb.png
dish_1565208637,250.187943,305.0,8.242543,32.110229,14.171419,imagery/realsense_overhead/dish_1565208637/rgb.png
dish_1566402095,421.11615,577.0,8.430679,32.411625,46.206608,imagery/realsense_overhead/dish_1566402095/rgb.png
dish_1566501012,132.87999,160.0,10.555,10.811,1.843,imagery/realsense_overhead/dish_1566501012/rgb.png
dish_1567023296,107.181221,92.0,9.341188,4.171472,2.684054,imagery/realsense_overhead/dish_1567023296/rgb.png
dish_1566851549,226.014999,85.0,7.99,28.475,9.52,imagery/realsense_overhead/dish_1566851549/rgb.png
dish_1566501594,508.048981,109.0,31.391998,54.281998,6.758,imagery/realsense_overhead/dish_1566501594/rgb.png
dish_1562956486,103.660004,142.0,6.816,2.698,11.36,imagery/realsense_overhead/dish_1562956486/rgb.png
dish_1558722780,142.838989,367.0,1.872,31.532999,4.845,imagery/realsense_overhead/dish_1558722780/rgb.png
dish_1558640008,552.490051,212.0,44.793999,27.812,21.194,imagery/realsense_overhead/dish_1558640008/rgb.png
dish_1561737200,478.582001,262.0,32.230999,5.929,37.081001,imagery/realsense_overhead/dish_1561737200/rgb.png
dish_1566844766,72.159996,164.0,3.444,7.052,5.248,imagery/realsense_overhead/dish_1566844766/rgb.png
dish_1564691380,96.261002,111.0,2.743,18.35,2.903,imagery/realsense_overhead/dish_1564691380/rgb.png
dish_1561574215,93.235489,134.0,7.88034,4.701405,2.220979,imagery/realsense_overhead/dish_1561574215/rgb.png
dish_1558721636,163.069992,299.0,2.578,35.818001,4.616,imagery/realsense_overhead/dish_1558721636/rgb.png
dish_1563568003,126.154343,135.0,14.279201,4.327132,15.974245,imagery/realsense_overhead/dish_1563568003/rgb.png
dish_1566402197,480.946136,736.0,8.78768,47.151623,47.279602,imagery/realsense_overhead/dish_1566402197/rgb.png
dish_1558373449,416.231995,72.0,35.639999,16.344,16.128,imagery/realsense_overhead/dish_1558373449/rgb.png
dish_1558379128,36.57,53.0,0.106,9.54,0.371,imagery/realsense_overhead/dish_1558379128/rgb.png
dish_1558641897,116.709999,110.0,2.64,24.200001,3.41,imagery/realsense_overhead/dish_1558641897/rgb.png
dish_1562702441,209.189362,371.0,9.137265,28.234667,6.938542,imagery/realsense_overhead/dish_1562702441/rgb.png
dish_1558630325,751.541992,269.0,58.078003,46.563999,27.081001,imagery/realsense_overhead/dish_1558630325/rgb.png
dish_1562945779,37.69532,29.0,2.020645,4.463193,0.928,imagery/realsense_overhead/dish_1562945779/rgb.png
dish_1562085604,241.110001,423.0,1.269,59.220001,2.961,imagery/realsense_overhead/dish_1562085604/rgb.png
dish_1559844366,529.220032,192.0,39.885998,34.91,19.230999,imagery/realsense_overhead/dish_1559844366/rgb.png
dish_1558462228,22.099998,17.0,0.051,4.76,0.459,imagery/realsense_overhead/dish_1558462228/rgb.png
dish_1558632445,526.070984,91.0,45.045002,20.657,20.384001,imagery/realsense_overhead/dish_1558632445/rgb.png
dish_1566317775,237.399994,410.0,4.0,47.183998,7.248,imagery/realsense_overhead/dish_1566317775/rgb.png
dish_1558115915,203.314011,59.0,16.107,2.478,11.387,imagery/realsense_overhead/dish_1558115915/rgb.png
dish_1559849497,521.433044,340.0,30.552,58.438999,15.014,imagery/realsense_overhead/dish_1559849497/rgb.png
dish_1562617470,440.867065,321.0,19.671377,37.176857,29.481651,imagery/realsense_overhead/dish_1562617470/rgb.png
dish_1561741063,132.300003,135.0,5.805,4.59,14.85,imagery/realsense_overhead/dish_1561741063/rgb.png
dish_1558378634,874.966003,315.0,64.777,44.301998,37.979,imagery/realsense_overhead/dish_1558378634/rgb.png
dish_1563476646,380.158081,218.0,18.121593,21.653313,29.908882,imagery/realsense_overhead/dish_1563476646/rgb.png
dish_1558719298,265.925995,46.0,22.77,10.441999,10.304,imagery/realsense_overhead/dish_1558719298/rgb.png
dish_1559332418,482.108826,271.0,24.459951,10.669066,50.326538,imagery/realsense_overhead/dish_1559332418/rgb.png
dish_1563309285,59.450005,128.0,3.721,6.603,1.768,imagery/realsense_overhead/dish_1563309285/rgb.png
dish_1560888893,213.164108,141.0,5.957534,17.087454,21.345922,imagery/realsense_overhead/dish_1560888893/rgb.png
dish_1562184604,211.380005,78.0,14.82,0.0,19.5,imagery/realsense_overhead/dish_1562184604/rgb.png
dish_1560370804,25.134001,6.0,0.426,4.74,0.474,imagery/realsense_overhead/dish_1560370804/rgb.png
dish_1561577198,240.542908,174.0,11.99711,25.3207,9.301439,imagery/realsense_overhead/dish_1561577198/rgb.png
dish_1558548958,2.3,10.0,0.04,0.36,0.29,imagery/realsense_overhead/dish_1558548958/rgb.png
dish_1559589902,16.368,76.0,0.184,2.64,2.158,imagery/realsense_overhead/dish_1559589902/rgb.png
dish_1560444931,112.660004,200.0,3.982,16.460001,4.306,imagery/realsense_overhead/dish_1560444931/rgb.png
dish_1565813386,113.880005,156.0,7.488,2.964,12.48,imagery/realsense_overhead/dish_1565813386/rgb.png
dish_1563823292,450.546722,208.0,29.3622,7.701827,39.78804,imagery/realsense_overhead/dish_1563823292/rgb.png
dish_1565379788,49.649929,101.0,1.194949,9.962658,0.897363,imagery/realsense_overhead/dish_1565379788/rgb.png
dish_1565194752,322.893646,510.0,3.975512,25.826488,39.087803,imagery/realsense_overhead/dish_1565194752/rgb.png
dish_1562096372,346.713684,287.0,15.203942,6.515386,43.392502,imagery/realsense_overhead/dish_1562096372/rgb.png
dish_1564588859,183.586426,257.0,4.754447,9.571161,23.436096,imagery/realsense_overhead/dish_1564588859/rgb.png
dish_1560529825,52.919998,117.0,0.3,13.115999,0.768,imagery/realsense_overhead/dish_1560529825/rgb.png
dish_1562774504,335.363983,176.0,22.945,17.166,14.844001,imagery/realsense_overhead/dish_1562774504/rgb.png
dish_1562872945,258.59967,234.0,15.496352,30.387449,20.053217,imagery/realsense_overhead/dish_1562872945/rgb.png
dish_1558718680,132.962997,23.0,11.385,5.221,5.152,imagery/realsense_overhead/dish_1558718680/rgb.png
dish_1563207301,187.929993,173.0,6.234,24.168999,8.0,imagery/realsense_overhead/dish_1563207301/rgb.png
dish_1567789256,792.218384,319.0,64.688202,9.403199,41.4034,imagery/realsense_overhead/dish_1567789256/rgb.png
dish_1564689078,72.360779,55.0,6.584693,2.958964,1.450291,imagery/realsense_overhead/dish_1564689078/rgb.png
dish_1564429235,479.757751,253.0,27.632151,26.621544,40.751778,imagery/realsense_overhead/dish_1564429235/rgb.png
dish_1561579824,185.212708,88.0,10.632797,2.611722,17.977421,imagery/realsense_overhead/dish_1561579824/rgb.png
dish_1565894889,257.812988,74.0,11.167999,33.294998,6.641,imagery/realsense_overhead/dish_1565894889/rgb.png
dish_1560443607,380.799988,706.0,1.439,67.547005,26.071001,imagery/realsense_overhead/dish_1560443607/rgb.png
dish_1562012076,525.973816,438.0,5.869118,100.683945,15.518004,imagery/realsense_overhead/dish_1562012076/rgb.png
dish_1562700496,31.0,124.0,0.372,6.2,2.232,imagery/realsense_overhead/dish_1562700496/rgb.png
dish_1561577083,98.382996,37.0,3.478,12.395,4.144,imagery/realsense_overhead/dish_1561577083/rgb.png
dish_1562605352,242.068939,195.0,16.78414,6.608414,16.307085,imagery/realsense_overhead/dish_1562605352/rgb.png
dish_1560442279,333.769989,222.0,17.103998,28.882,16.717001,imagery/realsense_overhead/dish_1560442279/rgb.png
dish_1559846034,11.2,32.0,0.128,2.24,0.768,imagery/realsense_overhead/dish_1559846034/rgb.png
dish_1562086740,447.890015,215.0,33.880001,3.374,30.41,imagery/realsense_overhead/dish_1562086740/rgb.png
dish_1561574974,50.130196,152.0,1.788235,8.792157,1.490196,imagery/realsense_overhead/dish_1561574974/rgb.png
dish_1564590190,194.015839,298.0,3.398219,40.652782,2.335488,imagery/realsense_overhead/dish_1564590190/rgb.png
dish_1556575327,103.300003,152.0,6.882,10.618,2.868,imagery/realsense_overhead/dish_1556575327/rgb.png
dish_1558468285,12.32,44.0,0.176,2.332,0.968,imagery/realsense_overhead/dish_1558468285/rgb.png
dish_1558725049,43.0,100.0,0.3,9.0,3.4,imagery/realsense_overhead/dish_1558725049/rgb.png
dish_1561579505,31.5,126.0,0.378,6.3,2.268,imagery/realsense_overhead/dish_1561579505/rgb.png
dish_1558721380,19.26,107.0,0.214,4.173,0.963,imagery/realsense_overhead/dish_1558721380/rgb.png
dish_1558724005,31.620001,93.0,0.186,7.44,0.744,imagery/realsense_overhead/dish_1558724005/rgb.png
dish_1565640842,307.429993,329.0,5.363,14.953,48.435001,imagery/realsense_overhead/dish_1565640842/rgb.png
dish_1562876531,66.066925,85.0,2.410626,3.079953,8.375736,imagery/realsense_overhead/dish_1562876531/rgb.png
dish_1561665626,51.988998,49.0,1.176,10.78,1.519,imagery/realsense_overhead/dish_1561665626/rgb.png
dish_1562945900,240.695312,281.0,6.314645,42.813194,6.927001,imagery/realsense_overhead/dish_1562945900/rgb.png
dish_1564000202,396.190979,149.0,14.006,49.915001,16.688,imagery/realsense_overhead/dish_1564000202/rgb.png
dish_1558113477,289.050018,50.0,24.75,11.35,11.200001,imagery/realsense_overhead/dish_1558113477/rgb.png
dish_1562947885,215.970001,313.0,0.626,56.340004,2.191,imagery/realsense_overhead/dish_1562947885/rgb.png
dish_1566316496,121.098083,64.0,12.485043,2.431224,0.630691,imagery/realsense_overhead/dish_1566316496/rgb.png
dish_1558641416,59.416,56.0,1.344,12.32,1.736,imagery/realsense_overhead/dish_1558641416/rgb.png
dish_1558630649,190.009995,355.0,0.71,49.419998,2.005,imagery/realsense_overhead/dish_1558630649/rgb.png
dish_1563393244,57.550003,280.0,0.519667,11.570667,3.229667,imagery/realsense_overhead/dish_1563393244/rgb.png
dish_1558632475,118.832001,112.0,2.688,24.639999,3.472,imagery/realsense_overhead/dish_1558632475/rgb.png
dish_1558721827,886.523071,429.0,66.524002,59.541,32.415001,imagery/realsense_overhead/dish_1558721827/rgb.png
dish_1559235639,33.990002,103.0,0.309,8.24,0.721,imagery/realsense_overhead/dish_1559235639/rgb.png
dish_1562860045,280.290009,123.0,21.279999,1.918,19.049999,imagery/realsense_overhead/dish_1562860045/rgb.png
dish_1560368395,49.320004,137.0,0.137,12.330001,0.685,imagery/realsense_overhead/dish_1560368395/rgb.png
dish_1561576212,145.229996,103.0,7.004,18.540001,2.163,imagery/realsense_overhead/dish_1561576212/rgb.png
dish_1565118067,623.429932,522.0,12.966,41.417,82.112991,imagery/realsense_overhead/dish_1565118067/rgb.png
dish_1562168399,128.709991,243.0,0.449,32.619999,1.421,imagery/realsense_overhead/dish_1562168399/rgb.png
dish_1567110556,127.107117,150.0,10.841025,7.109585,2.239599,imagery/realsense_overhead/dish_1567110556/rgb.png
dish_1558635933,33.32,98.0,0.196,7.84,0.784,imagery/realsense_overhead/dish_1558635933/rgb.png
dish_1559245654,115.544006,202.0,0.202,30.703999,0.808,imagery/realsense_overhead/dish_1559245654/rgb.png
dish_1563823814,25.585732,85.0,0.920258,4.275406,0.587577,imagery/realsense_overhead/dish_1563823814/rgb.png
dish_1559158263,40.73682,33.0,3.870972,1.328679,0.79195,imagery/realsense_overhead/dish_1559158263/rgb.png
dish_1558546918,70.199997,54.0,0.162,15.12,1.458,imagery/realsense_overhead/dish_1558546918/rgb.png
dish_1562963325,760.161926,379.0,31.468941,65.333321,51.822536,imagery/realsense_overhead/dish_1562963325/rgb.png
dish_1560799113,98.420006,37.0,3.589,12.21,4.07,imagery/realsense_overhead/dish_1560799113/rgb.png
dish_1560444914,62.340004,166.0,0.242,15.915999,0.906,imagery/realsense_overhead/dish_1560444914/rgb.png
dish_1558629398,21.76,64.0,0.448,4.352,0.448,imagery/realsense_overhead/dish_1558629398/rgb.png
dish_1565107143,454.274597,655.0,13.240049,31.671951,46.109219,imagery/realsense_overhead/dish_1565107143/rgb.png
dish_1560441464,28.5,50.0,0.15,7.0,0.35,imagery/realsense_overhead/dish_1560441464/rgb.png
dish_1562611580,141.0,50.0,6.0,16.0,6.0,imagery/realsense_overhead/dish_1562611580/rgb.png
dish_1563389079,50.428173,119.0,0.961533,10.105691,1.918856,imagery/realsense_overhead/dish_1563389079/rgb.png
dish_1560526530,245.280746,242.0,13.31213,26.787249,6.892025,imagery/realsense_overhead/dish_1560526530/rgb.png
dish_1561752449,287.849854,134.0,14.534126,14.237979,24.759119,imagery/realsense_overhead/dish_1561752449/rgb.png
dish_1559846450,114.972008,201.0,0.201,30.551998,0.804,imagery/realsense_overhead/dish_1559846450/rgb.png
dish_1561393619,234.040009,284.0,7.892,21.104,20.116001,imagery/realsense_overhead/dish_1561393619/rgb.png
dish_1562947376,36.5,73.0,0.073,9.49,0.365,imagery/realsense_overhead/dish_1562947376/rgb.png
dish_1563205877,56.0,35.0,3.5,1.05,4.9,imagery/realsense_overhead/dish_1563205877/rgb.png
dish_1563910106,101.457962,84.0,7.423245,8.096603,1.529208,imagery/realsense_overhead/dish_1563910106/rgb.png
dish_1566591048,876.201843,481.0,42.708851,12.67119,102.963142,imagery/realsense_overhead/dish_1566591048/rgb.png
dish_1561663035,263.240997,99.0,9.306,33.165001,11.088,imagery/realsense_overhead/dish_1561663035/rgb.png
dish_1560787696,37.869999,7.0,2.94,0.098,2.59,imagery/realsense_overhead/dish_1560787696/rgb.png
dish_1565107066,127.279999,86.0,9.46,1.376,8.6,imagery/realsense_overhead/dish_1565107066/rgb.png
dish_1561481577,200.169998,37.0,15.54,0.518,13.690001,imagery/realsense_overhead/dish_1561481577/rgb.png
dish_1561737839,210.899994,370.0,1.11,51.799999,2.59,imagery/realsense_overhead/dish_1561737839/rgb.png
dish_1563827060,146.244995,55.0,5.17,18.425001,6.16,imagery/realsense_overhead/dish_1563827060/rgb.png
dish_1562010085,440.321442,264.0,25.204319,11.446744,41.166977,imagery/realsense_overhead/dish_1562010085/rgb.png
dish_1556575124,4.48,28.0,0.056,0.952,0.196,imagery/realsense_overhead/dish_1556575124/rgb.png
dish_1561748950,197.252945,205.0,7.970456,14.045125,16.746489,imagery/realsense_overhead/dish_1561748950/rgb.png
dish_1562097624,77.586021,68.0,2.31068,12.609709,2.772815,imagery/realsense_overhead/dish_1562097624/rgb.png
dish_1565721800,33.345001,171.0,0.7695,6.669,1.4535,imagery/realsense_overhead/dish_1565721800/rgb.png
dish_1559578551,124.429993,23.0,9.66,0.322,8.51,imagery/realsense_overhead/dish_1559578551/rgb.png
dish_1561405887,213.343475,139.0,5.735158,15.94918,23.363749,imagery/realsense_overhead/dish_1561405887/rgb.png
dish_1565986702,211.343994,204.0,24.373022,6.954482,27.831074,imagery/realsense_overhead/dish_1565986702/rgb.png
dish_1561665747,486.296082,314.0,16.732693,68.086182,19.934381,imagery/realsense_overhead/dish_1561665747/rgb.png
dish_1562168450,282.539978,431.0,4.983,44.834999,15.243999,imagery/realsense_overhead/dish_1562168450/rgb.png
dish_1561406762,17.205421,35.0,0.414091,3.452406,0.310967,imagery/realsense_overhead/dish_1561406762/rgb.png
dish_1558642420,38.950001,95.0,0.19,9.5,0.855,imagery/realsense_overhead/dish_1558642420/rgb.png
dish_1565118729,435.493286,248.0,24.26512,9.017551,41.902988,imagery/realsense_overhead/dish_1565118729/rgb.png
dish_1558372695,148.178009,43.0,11.739,1.806,8.299,imagery/realsense_overhead/dish_1558372695/rgb.png
dish_1562173111,792.179993,163.0,50.529999,68.459999,27.710001,imagery/realsense_overhead/dish_1562173111/rgb.png
dish_1563813806,81.119995,156.0,0.312,1.092,15.6,imagery/realsense_overhead/dish_1563813806/rgb.png
dish_1559678629,89.376663,80.0,8.445811,6.143951,9.622075,imagery/realsense_overhead/dish_1559678629/rgb.png
dish_1557936555,149.279999,96.0,10.08,1.152,12.0,imagery/realsense_overhead/dish_1557936555/rgb.png
dish_1558373074,73.839996,142.0,0.284,0.426,19.879999,imagery/realsense_overhead/dish_1558373074/rgb.png
dish_1566587958,398.49588,224.0,20.217819,8.818713,41.598316,imagery/realsense_overhead/dish_1566587958/rgb.png
dish_1565024707,299.297974,149.0,22.203999,2.894,21.394001,imagery/realsense_overhead/dish_1565024707/rgb.png
dish_1559849053,381.528015,125.0,28.844002,25.226002,13.461,imagery/realsense_overhead/dish_1559849053/rgb.png
dish_1568060746,778.819946,395.0,53.007999,12.233,64.398003,imagery/realsense_overhead/dish_1568060746/rgb.png
dish_1558719514,433.285004,430.0,24.713001,49.695995,14.859,imagery/realsense_overhead/dish_1558719514/rgb.png
dish_1561060976,265.507263,266.0,11.454553,14.35657,28.171125,imagery/realsense_overhead/dish_1561060976/rgb.png
dish_1558457577,172.604996,111.0,11.655,1.332,13.875,imagery/realsense_overhead/dish_1558457577/rgb.png
dish_1568401199,459.643372,343.0,22.450722,24.832966,37.956963,imagery/realsense_overhead/dish_1568401199/rgb.png
dish_1558721323,31.620001,93.0,0.186,7.44,0.744,imagery/realsense_overhead/dish_1558721323/rgb.png
dish_1566332116,153.550003,275.0,12.244,11.356,3.761,imagery/realsense_overhead/dish_1566332116/rgb.png
dish_1558115320,173.430008,30.0,14.85,6.81,6.72,imagery/realsense_overhead/dish_1558115320/rgb.png
dish_1558639752,254.130997,220.0,13.213,32.438004,8.915,imagery/realsense_overhead/dish_1558639752/rgb.png
dish_1563222745,135.360001,48.0,5.76,15.36,5.76,imagery/realsense_overhead/dish_1563222745/rgb.png
dish_1566587689,196.84697,270.0,7.475343,15.383455,18.580095,imagery/realsense_overhead/dish_1566587689/rgb.png
dish_1561393550,172.480011,176.0,7.568,5.984,19.360001,imagery/realsense_overhead/dish_1561393550/rgb.png
dish_1558635865,20.159,19.0,0.456,4.18,0.589,imagery/realsense_overhead/dish_1558635865/rgb.png
dish_1559845370,94.309998,139.0,0.245,21.51,2.144,imagery/realsense_overhead/dish_1559845370/rgb.png
dish_1558458438,3.22,14.0,0.056,0.504,0.406,imagery/realsense_overhead/dish_1558458438/rgb.png
dish_1561575506,562.043274,393.0,30.339838,23.645262,45.891098,imagery/realsense_overhead/dish_1561575506/rgb.png
dish_1564589072,419.31073,241.0,24.043901,31.756098,17.40756,imagery/realsense_overhead/dish_1564589072/rgb.png
dish_1567789190,507.388397,177.0,43.178196,7.1692,22.0734,imagery/realsense_overhead/dish_1567789190/rgb.png
dish_1559846688,82.832451,73.0,7.752181,3.110637,1.291914,imagery/realsense_overhead/dish_1559846688/rgb.png
dish_1558723096,16.5,66.0,0.198,3.3,1.188,imagery/realsense_overhead/dish_1558723096/rgb.png
dish_1564675380,87.331001,23.0,6.463,0.713,6.693,imagery/realsense_overhead/dish_1564675380/rgb.png
dish_1560444616,265.871002,240.0,12.856999,24.958,12.831,imagery/realsense_overhead/dish_1560444616/rgb.png
dish_1562774346,422.651428,264.0,31.805714,4.186286,28.285715,imagery/realsense_overhead/dish_1562774346/rgb.png
dish_1558635962,52.028999,9.0,4.455,2.043,2.016,imagery/realsense_overhead/dish_1558635962/rgb.png
dish_1558115641,584.526001,331.0,34.696999,41.082001,27.196001,imagery/realsense_overhead/dish_1558115641/rgb.png
